                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.01367,                 1.1022,                 1.2185,                0.55634,                0.44352,                0.46521,                0.27656,                0.01279,                 1.0189,                 1.1801,              0.0027354,              0.0027354,              0.0027354
                     36,                0.01352,                 1.0951,                 1.2112,                0.54251,                0.44483,                0.46328,                0.27552,                0.01281,                 1.0179,                 1.1832,              0.0027213,              0.0027213,              0.0027213
                     37,                0.01362,                 1.0963,                 1.2116,                0.54079,                0.45409,                0.46973,                0.27989,                0.01279,                 1.0146,                 1.1812,              0.0027072,              0.0027072,              0.0027072
                     38,                0.01351,                 1.0861,                 1.2087,                0.53971,                0.45517,                0.47106,                0.28089,                0.01282,                 1.0053,                 1.1825,              0.0026931,              0.0026931,              0.0026931
                     39,                 0.0135,                 1.0822,                 1.2032,                0.55113,                0.44738,                0.47349,                 0.2818,                0.01274,                 1.0051,                 1.1787,               0.002679,               0.002679,               0.002679
                     40,                0.01347,                 1.0737,                 1.2009,                0.55301,                0.44732,                0.47177,                0.28354,                0.01271,                 1.0064,                 1.1751,               0.002665,               0.002665,               0.002665
                     41,                0.01342,                 1.0764,                 1.2017,                0.54371,                0.45972,                0.47574,                0.28505,                0.01272,                      1,                 1.1789,              0.0026509,              0.0026509,              0.0026509
                     42,                0.01352,                 1.0765,                 1.2019,                0.55959,                0.45132,                0.47597,                0.28496,                0.01273,                0.99866,                 1.1755,              0.0026368,              0.0026368,              0.0026368
                     43,                0.01341,                 1.0699,                 1.2034,                  0.565,                0.45312,                   0.48,                0.28746,                 0.0127,                0.99656,                 1.1755,              0.0026227,              0.0026227,              0.0026227
                     44,                0.01341,                 1.0692,                 1.2017,                0.55035,                0.45584,                0.47883,                0.28686,                0.01265,                0.99517,                 1.1715,              0.0026086,              0.0026086,              0.0026086
                     45,                0.01345,                 1.0665,                  1.203,                0.56271,                 0.4582,                0.48135,                0.28963,                0.01268,                0.99442,                  1.175,              0.0025946,              0.0025946,              0.0025946
                     46,                0.01343,                 1.0709,                 1.1995,                0.55866,                0.45597,                0.47873,                 0.2863,                0.01266,                0.99362,                 1.1741,              0.0025805,              0.0025805,              0.0025805
                     47,                0.01348,                 1.0685,                 1.2021,                0.55927,                0.46273,                0.48295,                0.29135,                0.01266,                0.98819,                 1.1745,              0.0025664,              0.0025664,              0.0025664
                     48,                0.01337,                 1.0576,                 1.1963,                0.56438,                0.45936,                0.48529,                0.29109,                0.01262,                0.98627,                 1.1687,              0.0025523,              0.0025523,              0.0025523
                     49,                0.01337,                 1.0556,                 1.1998,                0.56317,                0.45814,                0.48368,                0.29066,                0.01264,                 0.9907,                 1.1695,              0.0025382,              0.0025382,              0.0025382
                     50,                0.01339,                 1.0591,                 1.1983,                0.55941,                0.46115,                0.48363,                0.29155,                0.01258,                 0.9814,                 1.1682,              0.0025242,              0.0025242,              0.0025242
                     51,                0.01347,                 1.0695,                 1.2019,                0.55515,                0.46782,                0.48585,                0.29225,                 0.0126,                0.98149,                 1.1677,              0.0025101,              0.0025101,              0.0025101
                     52,                0.01334,                 1.0477,                 1.1928,                0.56795,                0.46353,                0.48747,                0.29405,                0.01258,                 0.9802,                 1.1671,               0.002496,               0.002496,               0.002496
                     53,                0.01341,                 1.0603,                 1.1968,                0.56756,                0.46439,                0.48633,                0.29306,                0.01256,                0.98343,                 1.1657,              0.0024819,              0.0024819,              0.0024819
                     54,                0.01335,                  1.058,                 1.1976,                0.55865,                0.46236,                0.48668,                0.29264,                0.01257,                0.98035,                 1.1664,              0.0024678,              0.0024678,              0.0024678
                     55,                0.01341,                 1.0551,                 1.1955,                0.56927,                0.46628,                0.49057,                0.29533,                0.01252,                0.97928,                 1.1636,              0.0024538,              0.0024538,              0.0024538
                     56,                 0.0133,                  1.048,                 1.1946,                0.56232,                0.46931,                0.49216,                0.29667,                0.01254,                 0.9737,                 1.1656,              0.0024397,              0.0024397,              0.0024397
                     57,                0.01331,                 1.0467,                  1.193,                0.56947,                0.46759,                0.48987,                0.29631,                0.01253,                0.97459,                 1.1637,              0.0024256,              0.0024256,              0.0024256
                     58,                0.01332,                 1.0448,                  1.191,                 0.5667,                  0.464,                0.48991,                 0.2948,                0.01256,                0.97357,                 1.1657,              0.0024115,              0.0024115,              0.0024115
                     59,                0.01325,                 1.0392,                 1.1876,                0.56786,                0.46731,                0.49354,                0.29854,                0.01252,                0.97133,                 1.1635,              0.0023974,              0.0023974,              0.0023974
                     60,                 0.0133,                 1.0388,                 1.1901,                0.58308,                0.46479,                0.49557,                0.29963,                0.01249,                0.96912,                 1.1609,              0.0023834,              0.0023834,              0.0023834
                     61,                0.01328,                 1.0365,                 1.1903,                0.57194,                 0.4716,                0.49616,                0.29932,                0.01253,                0.96599,                 1.1631,              0.0023693,              0.0023693,              0.0023693
                     62,                0.01328,                 1.0329,                 1.1873,                0.56502,                0.47418,                 0.4975,                0.30148,                 0.0125,                0.96524,                 1.1613,              0.0023552,              0.0023552,              0.0023552
                     63,                0.01327,                 1.0307,                  1.189,                0.58616,                0.46673,                0.49944,                0.30183,                0.01252,                0.96323,                 1.1619,              0.0023411,              0.0023411,              0.0023411
                     64,                0.01325,                 1.0336,                 1.1851,                0.58072,                0.47182,                0.50116,                0.30304,                 0.0125,                  0.961,                 1.1621,               0.002327,               0.002327,               0.002327
                     65,                0.01321,                 1.0314,                 1.1869,                0.57156,                0.47547,                0.50017,                0.30168,                 0.0125,                0.96176,                  1.161,               0.002313,               0.002313,               0.002313
                     66,                0.01328,                 1.0351,                 1.1909,                0.57935,                0.46915,                0.49898,                0.30123,                0.01249,                0.96223,                 1.1607,              0.0022989,              0.0022989,              0.0022989
                     67,                0.01325,                 1.0257,                 1.1896,                0.57181,                0.47394,                 0.4986,                0.30049,                 0.0125,                0.96288,                 1.1616,              0.0022848,              0.0022848,              0.0022848
                     68,                0.01319,                 1.0249,                 1.1872,                0.57407,                0.47649,                0.49782,                0.30177,                0.01246,                0.96202,                 1.1595,              0.0022707,              0.0022707,              0.0022707
                     69,                0.01324,                 1.0269,                 1.1861,                 0.5768,                0.47821,                0.49821,                 0.3028,                0.01244,                0.95874,                 1.1585,              0.0022566,              0.0022566,              0.0022566
                     70,                0.01326,                 1.0279,                 1.1939,                0.56849,                0.48181,                0.50094,                0.30412,                0.01244,                0.95614,                 1.1588,              0.0022426,              0.0022426,              0.0022426
                     71,                0.01314,                 1.0222,                  1.184,                0.58052,                0.47018,                0.50181,                 0.3038,                0.01244,                0.95731,                 1.1581,              0.0022285,              0.0022285,              0.0022285
                     72,                0.01326,                  1.022,                 1.1849,                0.58611,                0.47084,                0.50189,                0.30382,                0.01243,                0.95774,                 1.1575,              0.0022144,              0.0022144,              0.0022144
                     73,                0.01327,                 1.0302,                 1.1881,                0.58087,                0.47774,                0.50415,                0.30479,                0.01242,                0.95542,                 1.1565,              0.0022003,              0.0022003,              0.0022003
                     74,                0.01317,                 1.0256,                 1.1846,                0.58935,                0.47073,                 0.5054,                0.30639,                 0.0124,                0.95562,                 1.1555,              0.0021862,              0.0021862,              0.0021862
                     75,                0.01322,                 1.0209,                 1.1843,                0.57664,                0.47968,                0.50475,                0.30656,                0.01242,                0.95458,                 1.1561,              0.0021722,              0.0021722,              0.0021722
                     76,                0.01311,                 1.0157,                 1.1821,                0.58793,                0.47355,                0.50583,                0.30598,                 0.0124,                0.95111,                 1.1547,              0.0021581,              0.0021581,              0.0021581
                     77,                0.01313,                 1.0103,                 1.1795,                0.59126,                0.47778,                0.50597,                0.30708,                0.01239,                0.95165,                 1.1541,               0.002144,               0.002144,               0.002144
                     78,                 0.0131,                 1.0102,                  1.183,                0.58981,                0.47738,                 0.5068,                 0.3076,                0.01239,                0.95003,                 1.1542,              0.0021299,              0.0021299,              0.0021299
                     79,                0.01311,                 1.0114,                 1.1832,                0.58413,                0.48336,                0.50777,                 0.3091,                0.01238,                0.94987,                 1.1544,              0.0021158,              0.0021158,              0.0021158
                     80,                0.01318,                  1.013,                 1.1839,                0.58665,                0.48253,                0.50896,                0.30973,                0.01238,                0.94812,                 1.1541,              0.0021018,              0.0021018,              0.0021018
                     81,                0.01311,                 1.0087,                 1.1813,                0.58502,                0.48038,                0.50995,                0.31002,                0.01238,                0.94735,                 1.1536,              0.0020877,              0.0020877,              0.0020877
                     82,                0.01313,                 1.0083,                 1.1785,                0.59422,                0.47599,                0.50849,                0.30946,                0.01236,                0.94753,                 1.1524,              0.0020736,              0.0020736,              0.0020736
                     83,                0.01308,                 1.0065,                 1.1814,                0.58983,                0.47607,                0.50896,                0.30919,                0.01236,                  0.947,                 1.1524,              0.0020595,              0.0020595,              0.0020595
                     84,                0.01311,                 1.0071,                 1.1793,                0.58094,                0.48447,                0.51089,                0.31064,                0.01236,                0.94585,                 1.1521,              0.0020454,              0.0020454,              0.0020454
                     85,                0.01305,                0.99958,                  1.177,                0.58627,                0.48105,                0.51106,                0.31133,                0.01235,                0.94518,                 1.1511,              0.0020314,              0.0020314,              0.0020314
                     86,                0.01311,                 1.0026,                 1.1785,                0.58972,                0.48403,                0.51248,                0.31181,                0.01236,                0.94408,                 1.1527,              0.0020173,              0.0020173,              0.0020173
                     87,                0.01311,                  1.004,                 1.1823,                0.59638,                0.48051,                0.51272,                0.31236,                0.01235,                0.94315,                 1.1518,              0.0020032,              0.0020032,              0.0020032
                     88,                0.01309,                 1.0004,                 1.1776,                0.58526,                0.48731,                0.51337,                0.31286,                0.01235,                0.94111,                  1.151,              0.0019891,              0.0019891,              0.0019891
                     89,                0.01305,                0.99637,                 1.1791,                0.58668,                0.48759,                0.51471,                0.31374,                0.01233,                0.94049,                 1.1499,               0.001975,               0.001975,               0.001975
                     90,                0.01301,                0.99737,                 1.1706,                0.59284,                0.48696,                0.51461,                0.31347,                0.01233,                0.94096,                 1.1499,               0.001961,               0.001961,               0.001961
                     91,                0.01299,                0.99653,                 1.1783,                0.59315,                0.48489,                0.51401,                0.31323,                0.01231,                0.94069,                 1.1498,              0.0019469,              0.0019469,              0.0019469
                     92,                0.01306,                0.99722,                 1.1769,                0.59694,                0.47868,                  0.513,                0.31337,                 0.0123,                0.93956,                 1.1492,              0.0019328,              0.0019328,              0.0019328
                     93,                0.01295,                0.98905,                 1.1736,                0.59438,                 0.4834,                0.51428,                0.31327,                0.01231,                0.93834,                 1.1495,              0.0019187,              0.0019187,              0.0019187
                     94,                0.01301,                0.98801,                 1.1707,                0.59339,                0.48406,                0.51459,                0.31373,                0.01233,                0.93678,                 1.1495,              0.0019046,              0.0019046,              0.0019046
                     95,                0.01301,                0.98882,                 1.1755,                0.60044,                0.48138,                 0.5152,                0.31318,                0.01234,                0.93887,                 1.1503,              0.0018906,              0.0018906,              0.0018906
                     96,                0.01299,                0.98793,                 1.1744,                0.59142,                0.48809,                0.51589,                0.31448,                0.01233,                0.93801,                 1.1495,              0.0018765,              0.0018765,              0.0018765
                     97,                0.01298,                0.98334,                 1.1724,                0.59418,                0.48575,                0.51566,                0.31468,                0.01231,                0.93765,                 1.1488,              0.0018624,              0.0018624,              0.0018624
                     98,                  0.013,                0.98886,                  1.172,                0.59849,                0.48356,                0.51714,                0.31533,                0.01231,                0.93674,                 1.1482,              0.0018483,              0.0018483,              0.0018483
