                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.01258,                  1.104,                 1.2072,                0.54066,                 0.4456,                0.46601,                0.27953,                0.01154,                 1.0268,                 1.1755,              0.0027354,              0.0027354,              0.0027354
                     36,                0.01247,                 1.0958,                 1.2043,                0.55537,                0.44768,                 0.4721,                0.28165,                0.01148,                 1.0113,                  1.176,              0.0027213,              0.0027213,              0.0027213
                     37,                0.01256,                 1.1008,                  1.203,                0.55299,                0.44652,                0.47048,                 0.2825,                0.01142,                 1.0146,                 1.1721,              0.0027072,              0.0027072,              0.0027072
                     38,                 0.0124,                  1.086,                 1.1999,                0.54457,                0.45627,                 0.4734,                0.28454,                0.01142,                 1.0063,                 1.1731,              0.0026931,              0.0026931,              0.0026931
                     39,                0.01242,                 1.0862,                 1.1957,                0.55931,                0.45082,                 0.4745,                0.28534,                0.01136,                 1.0025,                 1.1694,               0.002679,               0.002679,               0.002679
                     40,                0.01235,                 1.0758,                 1.1932,                0.55327,                0.45066,                0.47407,                0.28655,                0.01133,                 1.0092,                 1.1685,               0.002665,               0.002665,               0.002665
                     41,                0.01232,                 1.0791,                 1.1946,                0.54532,                0.45659,                0.47533,                0.28777,                0.01141,                 1.0044,                 1.1705,              0.0026509,              0.0026509,              0.0026509
                     42,                0.01246,                  1.081,                 1.1957,                0.55345,                0.45558,                0.47671,                0.28693,                 0.0113,                 1.0033,                 1.1672,              0.0026368,              0.0026368,              0.0026368
                     43,                0.01227,                 1.0727,                 1.1952,                 0.5587,                0.45397,                0.47702,                0.28772,                0.01137,                0.99702,                 1.1698,              0.0026227,              0.0026227,              0.0026227
                     44,                0.01229,                 1.0715,                 1.1951,                0.56182,                0.45462,                0.48004,                0.28921,                0.01128,                0.99702,                 1.1658,              0.0026086,              0.0026086,              0.0026086
                     45,                0.01232,                 1.0672,                 1.1951,                0.56809,                0.45588,                0.48161,                0.28966,                0.01133,                0.99536,                 1.1686,              0.0025946,              0.0025946,              0.0025946
                     46,                0.01227,                 1.0687,                  1.191,                  0.569,                0.45978,                0.48432,                0.29126,                0.01126,                0.99249,                 1.1642,              0.0025805,              0.0025805,              0.0025805
                     47,                0.01239,                 1.0716,                 1.1949,                0.55677,                0.46453,                0.48505,                0.29212,                0.01129,                0.99225,                 1.1672,              0.0025664,              0.0025664,              0.0025664
                     48,                0.01229,                 1.0636,                 1.1915,                0.55494,                0.45766,                0.48008,                0.29008,                0.01126,                0.99412,                 1.1639,              0.0025523,              0.0025523,              0.0025523
                     49,                0.01221,                 1.0594,                 1.1922,                0.55712,                0.46259,                0.48059,                 0.2898,                0.01124,                0.99299,                 1.1618,              0.0025382,              0.0025382,              0.0025382
                     50,                0.01225,                  1.061,                 1.1914,                0.56779,                0.45765,                0.48308,                0.29278,                0.01119,                0.98171,                 1.1624,              0.0025242,              0.0025242,              0.0025242
                     51,                0.01232,                 1.0687,                 1.1924,                0.57921,                0.45612,                0.49138,                0.29652,                0.01122,                0.98282,                 1.1623,              0.0025101,              0.0025101,              0.0025101
                     52,                0.01221,                 1.0541,                 1.1873,                0.56208,                0.46415,                0.48759,                0.29514,                0.01121,                0.98117,                 1.1617,               0.002496,               0.002496,               0.002496
                     53,                0.01236,                 1.0677,                  1.194,                0.56199,                0.46226,                0.48622,                0.29415,                0.01121,                 0.9846,                 1.1633,              0.0024819,              0.0024819,              0.0024819
                     54,                0.01222,                 1.0632,                 1.1911,                0.57146,                0.46418,                0.48617,                0.29319,                0.01118,                0.98242,                 1.1591,              0.0024678,              0.0024678,              0.0024678
                     55,                0.01227,                 1.0566,                 1.1899,                0.56698,                0.46426,                0.48752,                0.29444,                0.01119,                0.98136,                 1.1607,              0.0024538,              0.0024538,              0.0024538
                     56,                0.01211,                 1.0496,                 1.1869,                0.58388,                0.46185,                0.49169,                0.29722,                0.01114,                0.97698,                 1.1591,              0.0024397,              0.0024397,              0.0024397
                     57,                0.01217,                 1.0484,                 1.1871,                 0.5768,                0.46563,                0.49073,                0.29731,                0.01116,                0.97517,                 1.1587,              0.0024256,              0.0024256,              0.0024256
                     58,                0.01219,                 1.0512,                 1.1873,                0.58474,                0.45852,                0.49124,                0.29793,                 0.0112,                0.97564,                 1.1608,              0.0024115,              0.0024115,              0.0024115
                     59,                 0.0121,                 1.0425,                 1.1836,                0.57325,                0.46762,                0.49121,                0.29652,                0.01112,                0.97352,                 1.1568,              0.0023974,              0.0023974,              0.0023974
                     60,                0.01215,                 1.0421,                  1.185,                0.57323,                0.46989,                0.49465,                0.29817,                 0.0111,                0.97221,                 1.1564,              0.0023834,              0.0023834,              0.0023834
                     61,                0.01209,                 1.0393,                 1.1844,                0.57348,                0.46908,                0.49491,                0.29803,                0.01112,                0.96949,                 1.1576,              0.0023693,              0.0023693,              0.0023693
                     62,                 0.0121,                 1.0385,                 1.1805,                0.58107,                 0.4661,                 0.4954,                0.30046,                0.01109,                0.96953,                 1.1569,              0.0023552,              0.0023552,              0.0023552
                     63,                 0.0121,                 1.0364,                 1.1847,                 0.5832,                 0.4703,                0.49653,                0.30112,                 0.0111,                0.96721,                 1.1569,              0.0023411,              0.0023411,              0.0023411
                     64,                0.01205,                 1.0339,                 1.1781,                0.57817,                0.46716,                0.49756,                0.30162,                0.01111,                0.96591,                 1.1561,               0.002327,               0.002327,               0.002327
                     65,                0.01205,                 1.0339,                 1.1817,                0.57954,                0.47104,                0.49945,                0.30208,                0.01111,                0.96568,                 1.1562,               0.002313,               0.002313,               0.002313
                     66,                0.01212,                 1.0398,                 1.1855,                0.59516,                0.46368,                0.49962,                0.30202,                0.01108,                0.96434,                 1.1546,              0.0022989,              0.0022989,              0.0022989
                     67,                0.01205,                 1.0333,                 1.1837,                0.58023,                0.47316,                0.49793,                0.30151,                 0.0111,                 0.9655,                 1.1564,              0.0022848,              0.0022848,              0.0022848
                     68,                0.01198,                 1.0296,                 1.1811,                0.58126,                0.46835,                0.49694,                0.30086,                0.01108,                0.96759,                 1.1555,              0.0022707,              0.0022707,              0.0022707
                     69,                0.01203,                   1.03,                 1.1785,                0.58109,                0.47127,                 0.5006,                0.30382,                0.01103,                0.96253,                 1.1527,              0.0022566,              0.0022566,              0.0022566
                     70,                0.01211,                 1.0347,                 1.1892,                0.58259,                0.47315,                0.50105,                0.30505,                0.01104,                0.96125,                 1.1541,              0.0022426,              0.0022426,              0.0022426
                     71,                 0.0119,                 1.0222,                  1.178,                0.59258,                0.46639,                0.50187,                0.30418,                0.01107,                0.96142,                 1.1555,              0.0022285,              0.0022285,              0.0022285
                     72,                0.01202,                 1.0234,                 1.1773,                0.57303,                0.47742,                 0.5011,                0.30331,                0.01104,                0.95974,                 1.1538,              0.0022144,              0.0022144,              0.0022144
                     73,                0.01208,                 1.0299,                 1.1812,                0.58038,                0.47014,                0.50229,                0.30441,                0.01101,                0.95857,                 1.1515,              0.0022003,              0.0022003,              0.0022003
                     74,                0.01199,                 1.0252,                 1.1797,                0.59323,                0.47033,                0.50123,                0.30465,                  0.011,                0.95611,                 1.1509,              0.0021862,              0.0021862,              0.0021862
                     75,                0.01203,                 1.0294,                 1.1799,                0.58037,                0.47416,                 0.5026,                0.30544,                  0.011,                0.95575,                 1.1512,              0.0021722,              0.0021722,              0.0021722
                     76,                0.01192,                 1.0192,                 1.1775,                0.58416,                 0.4746,                0.50344,                0.30656,                0.01098,                0.95437,                 1.1496,              0.0021581,              0.0021581,              0.0021581
                     77,                0.01191,                 1.0167,                 1.1742,                0.59362,                0.47213,                0.50391,                0.30731,                0.01099,                0.95508,                 1.1497,               0.002144,               0.002144,               0.002144
                     78,                0.01191,                  1.017,                 1.1787,                0.59296,                0.47452,                0.50692,                0.30859,                0.01096,                0.95144,                  1.148,              0.0021299,              0.0021299,              0.0021299
                     79,                0.01193,                 1.0173,                  1.179,                 0.5883,                0.47745,                0.50694,                0.30911,                0.01096,                0.95283,                 1.1484,              0.0021158,              0.0021158,              0.0021158
