                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.02624,                 2.1468,                 1.5625,                0.27478,                  0.143,                0.11595,                0.05214,                0.02016,                 1.7666,                 1.1773,               0.034439,               0.001064,               0.001064
                      2,                0.01937,                 1.5937,                 1.1702,                 0.2648,                0.18102,                 0.1518,                0.07362,                0.01808,                 1.5197,                 1.1158,               0.018829,              0.0021213,              0.0021213
                      3,                 0.0187,                 1.5095,                 1.1365,                0.26229,                0.19876,                0.17507,                0.08652,                0.01832,                 1.4579,                 1.1045,              0.0032104,              0.0031692,              0.0031692
                      4,                0.01813,                  1.466,                 1.1123,                0.38588,                0.21182,                0.18731,                0.09702,                0.01735,                 1.3714,                 1.0683,              0.0031578,              0.0031578,              0.0031578
                      5,                0.01757,                 1.4064,                  1.098,                0.27292,                0.20905,                0.17059,                0.08269,                0.01766,                 1.3848,                  1.066,              0.0031578,              0.0031578,              0.0031578
                      6,                0.01728,                 1.3771,                 1.0838,                0.28199,                0.22999,                0.20248,                0.10111,                0.01691,                 1.3316,                   1.05,              0.0031437,              0.0031437,              0.0031437
                      7,                0.01704,                 1.3483,                 1.0773,                0.33788,                0.24467,                0.22724,                0.11753,                0.01597,                 1.2357,                 1.0276,              0.0031296,              0.0031296,              0.0031296
                      8,                0.01681,                  1.317,                 1.0677,                0.35192,                0.23941,                0.22403,                0.11417,                0.01644,                 1.2561,                 1.0288,              0.0031155,              0.0031155,              0.0031155
                      9,                0.01652,                 1.2977,                 1.0594,                0.34558,                0.23579,                 0.2322,                0.12126,                0.01575,                 1.2316,                 1.0159,              0.0031014,              0.0031014,              0.0031014
                     10,                 0.0165,                 1.2877,                 1.0569,                0.35114,                0.24798,                0.23527,                0.12331,                0.01559,                 1.2225,                 1.0123,              0.0030874,              0.0030874,              0.0030874
                     11,                0.01631,                 1.2671,                 1.0465,                0.34456,                0.25897,                0.24258,                0.12814,                0.01554,                 1.1929,                 1.0097,              0.0030733,              0.0030733,              0.0030733
                     12,                0.01639,                 1.2616,                 1.0491,                0.33453,                0.25747,                0.23946,                 0.1266,                 0.0154,                 1.2071,                 1.0051,              0.0030592,              0.0030592,              0.0030592
                     13,                 0.0162,                 1.2553,                 1.0455,                0.35729,                0.25978,                0.24576,                0.13186,                0.01527,                 1.1844,                 1.0027,              0.0030451,              0.0030451,              0.0030451
                     14,                0.01609,                 1.2407,                   1.04,                0.37649,                0.26754,                0.25285,                0.13367,                0.01523,                  1.167,                 1.0011,               0.003031,               0.003031,               0.003031
                     15,                0.01594,                 1.2242,                 1.0368,                 0.3684,                0.26192,                0.25625,                0.13485,                0.01519,                 1.1611,                0.99794,               0.003017,               0.003017,               0.003017
                     16,                0.01593,                 1.2221,                 1.0331,                0.38412,                0.26632,                0.26261,                0.14099,                0.01502,                 1.1416,                0.99724,              0.0030029,              0.0030029,              0.0030029
                     17,                0.01591,                 1.2153,                  1.034,                0.38844,                0.27551,                0.27061,                0.14425,                0.01473,                 1.1359,                0.98925,              0.0029888,              0.0029888,              0.0029888
                     18,                0.01575,                 1.2017,                  1.028,                0.38978,                0.28677,                0.27219,                0.14493,                0.01481,                 1.1194,                0.98999,              0.0029747,              0.0029747,              0.0029747
                     19,                0.01562,                 1.1933,                 1.0261,                0.38271,                0.26971,                0.26236,                0.14175,                0.01471,                 1.1426,                0.98893,              0.0029606,              0.0029606,              0.0029606
                     20,                0.01569,                 1.1875,                 1.0267,                0.37747,                0.28123,                0.26994,                0.14524,                0.01461,                 1.1226,                0.98511,              0.0029466,              0.0029466,              0.0029466
                     21,                0.01564,                 1.1898,                 1.0249,                0.38621,                 0.2787,                0.27406,                0.14813,                0.01447,                 1.1164,                 0.9817,              0.0029325,              0.0029325,              0.0029325
                     22,                0.01547,                 1.1762,                 1.0181,                0.38734,                0.27841,                 0.2724,                0.14602,                0.01469,                 1.1146,                0.98379,              0.0029184,              0.0029184,              0.0029184
                     23,                0.01552,                  1.181,                 1.0224,                0.37342,                0.28711,                0.26984,                0.14414,                0.01462,                 1.1179,                0.98284,              0.0029043,              0.0029043,              0.0029043
                     24,                 0.0155,                  1.168,                 1.0213,                0.39165,                0.28357,                0.27972,                 0.1507,                0.01451,                 1.1018,                0.98016,              0.0028902,              0.0028902,              0.0028902
                     25,                0.01539,                 1.1611,                 1.0186,                0.40022,                 0.2845,                0.27942,                0.15081,                0.01446,                 1.0976,                0.97892,              0.0028762,              0.0028762,              0.0028762
                     26,                0.01534,                 1.1569,                  1.018,                0.40535,                0.29359,                0.28709,                0.15668,                0.01434,                 1.0853,                 0.9764,              0.0028621,              0.0028621,              0.0028621
                     27,                0.01536,                 1.1616,                 1.0165,                0.40027,                0.28735,                0.28143,                0.15034,                0.01456,                 1.1084,                0.98296,               0.002848,               0.002848,               0.002848
                     28,                 0.0152,                 1.1469,                 1.0134,                0.42687,                0.28495,                0.28371,                0.15392,                 0.0144,                 1.0993,                 0.9769,              0.0028339,              0.0028339,              0.0028339
                     29,                0.01531,                 1.1488,                 1.0114,                0.40377,                0.29248,                0.28701,                0.15366,                0.01429,                 1.0838,                0.97229,              0.0028198,              0.0028198,              0.0028198
                     30,                0.01517,                 1.1408,                 1.0118,                0.39661,                0.29073,                 0.2883,                0.15608,                0.01434,                 1.0788,                 0.9751,              0.0028058,              0.0028058,              0.0028058
                     31,                0.01533,                 1.1456,                 1.0162,                0.40995,                0.28856,                0.28329,                0.15373,                0.01436,                 1.0719,                0.97417,              0.0027917,              0.0027917,              0.0027917
                     32,                0.01511,                 1.1364,                 1.0101,                0.40289,                0.29361,                0.28898,                0.15497,                0.01424,                 1.0681,                0.97377,              0.0027776,              0.0027776,              0.0027776
                     33,                0.01509,                 1.1364,                 1.0093,                0.40938,                0.29632,                0.29331,                0.15927,                0.01422,                 1.0674,                0.97446,              0.0027635,              0.0027635,              0.0027635
                     34,                0.01506,                 1.1228,                 1.0111,                0.41052,                0.29182,                0.28863,                0.15572,                0.01432,                 1.0753,                0.97347,              0.0027494,              0.0027494,              0.0027494
                     35,                0.01507,                 1.1266,                 1.0084,                0.41268,                0.29613,                0.29541,                 0.1593,                0.01417,                 1.0534,                0.96867,              0.0027354,              0.0027354,              0.0027354
                     36,                0.01499,                  1.113,                 1.0039,                0.40964,                0.29508,                0.29279,                0.15884,                 0.0141,                 1.0558,                0.96974,              0.0027213,              0.0027213,              0.0027213
                     37,                0.01504,                 1.1154,                 1.0041,                0.40808,                0.30139,                0.29706,                0.16212,                0.01411,                 1.0586,                0.96871,              0.0027072,              0.0027072,              0.0027072
