                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.01124,                 1.1261,                 1.1314,                0.53751,                0.43171,                0.45007,                0.27081,                0.01059,                 1.0469,                 1.1017,              0.0025805,              0.0025805,              0.0025805
                     36,                0.01117,                  1.117,                 1.1264,                0.54468,                0.43667,                0.45401,                0.27327,                0.01063,                 1.0366,                 1.1063,              0.0025617,              0.0025617,              0.0025617
                     37,                 0.0112,                 1.1161,                 1.1246,                0.53494,                0.43589,                0.45215,                0.27282,                0.01054,                 1.0377,                 1.0997,              0.0025429,              0.0025429,              0.0025429
                     38,                0.01111,                  1.104,                 1.1207,                0.54347,                0.44219,                0.45507,                 0.2752,                0.01054,                 1.0236,                 1.0999,              0.0025242,              0.0025242,              0.0025242
                     39,                0.01114,                 1.1046,                 1.1194,                0.54645,                0.43399,                0.45581,                0.27493,                0.01057,                  1.029,                 1.0982,              0.0025054,              0.0025054,              0.0025054
                     40,                0.01111,                 1.0961,                 1.1179,                0.53897,                0.43573,                0.45582,                0.27648,                0.01056,                 1.0298,                 1.0991,              0.0024866,              0.0024866,              0.0024866
                     41,                0.01107,                 1.0959,                 1.1161,                0.55422,                 0.4406,                0.46229,                0.28135,                 0.0105,                 1.0214,                 1.0969,              0.0024678,              0.0024678,              0.0024678
                     42,                0.01113,                 1.0992,                 1.1162,                0.54567,                 0.4504,                0.46347,                0.28037,                0.01051,                 1.0173,                 1.0954,              0.0024491,              0.0024491,              0.0024491
                     43,                0.01108,                  1.096,                 1.1189,                0.54526,                0.43944,                0.46408,                0.28154,                0.01051,                 1.0179,                 1.0965,              0.0024303,              0.0024303,              0.0024303
                     44,                0.01105,                 1.0888,                 1.1157,                0.55352,                0.44859,                0.46852,                0.28391,                0.01047,                 1.0117,                 1.0933,              0.0024115,              0.0024115,              0.0024115
                     45,                0.01105,                 1.0817,                 1.1162,                 0.5543,                0.44567,                0.46644,                0.28332,                0.01051,                 1.0136,                 1.0967,              0.0023927,              0.0023927,              0.0023927
                     46,                0.01105,                 1.0869,                 1.1142,                0.55119,                0.44862,                0.47189,                  0.286,                0.01045,                 1.0081,                 1.0948,               0.002374,               0.002374,               0.002374
                     47,                0.01107,                 1.0836,                 1.1123,                0.55315,                0.45163,                0.47123,                0.28732,                0.01045,                 1.0042,                 1.0928,              0.0023552,              0.0023552,              0.0023552
                     48,                0.01101,                  1.075,                 1.1113,                0.56035,                0.44837,                0.47143,                0.28719,                0.01044,                  1.006,                 1.0927,              0.0023364,              0.0023364,              0.0023364
                     49,                0.01098,                  1.073,                 1.1104,                0.55057,                0.45246,                0.47025,                0.28559,                0.01041,                 1.0073,                 1.0895,              0.0023177,              0.0023177,              0.0023177
