                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.02239,                 1.9984,                 1.6179,                0.18875,                0.19588,                0.16083,                0.08021,                0.01762,                 1.7029,                  1.309,               0.034419,              0.0010653,              0.0010653
                      2,                0.01688,                 1.5284,                 1.2689,                0.28125,                0.21353,                0.19531,                0.10026,                0.01689,                 1.4635,                 1.2601,                0.01881,              0.0021226,              0.0021226
                      3,                 0.0161,                 1.4433,                 1.2329,                0.34904,                 0.2699,                0.25566,                0.13723,                0.01504,                 1.3078,                 1.1999,              0.0031911,              0.0031705,              0.0031705
                      4,                0.01573,                 1.3813,                 1.2099,                0.36996,                0.27586,                0.25929,                0.13889,                0.01492,                 1.3065,                 1.1853,              0.0031578,              0.0031578,              0.0031578
                      5,                0.01537,                 1.3431,                 1.1874,                0.37957,                0.30598,                0.28455,                0.15365,                0.01468,                 1.2489,                 1.1621,              0.0031578,              0.0031578,              0.0031578
                      6,                0.01513,                  1.307,                 1.1733,                0.39521,                0.30802,                 0.3022,                0.16688,                  0.014,                 1.2285,                 1.1401,              0.0031437,              0.0031437,              0.0031437
                      7,                0.01493,                 1.2947,                 1.1653,                0.38709,                0.31736,                0.30322,                0.16548,                0.01453,                 1.2387,                  1.155,              0.0031296,              0.0031296,              0.0031296
                      8,                0.01466,                 1.2618,                 1.1542,                0.35683,                0.32738,                0.28428,                0.15747,                0.01401,                  3.814,                 1.1284,              0.0031155,              0.0031155,              0.0031155
                      9,                0.01453,                 1.2494,                 1.1448,                 0.4392,                0.32978,                0.32419,                0.17719,                0.01413,                 1.1751,                 1.1324,              0.0031014,              0.0031014,              0.0031014
