                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.01362,                 1.1042,                 1.2061,                0.52765,                0.43665,                0.45692,                 0.2742,                0.01279,                 1.0321,                 1.1721,              0.0025805,              0.0025805,              0.0025805
                     36,                0.01348,                 1.0884,                 1.1988,                0.54361,                0.44515,                0.46329,                  0.278,                0.01285,                  1.017,                 1.1746,              0.0025617,              0.0025617,              0.0025617
                     37,                 0.0136,                 1.0944,                  1.201,                0.53775,                0.45213,                0.46976,                0.28268,                 0.0128,                 1.0146,                 1.1725,              0.0025429,              0.0025429,              0.0025429
                     38,                0.01346,                 1.0825,                 1.1966,                0.55199,                0.44806,                0.47156,                0.28471,                0.01276,                 1.0111,                 1.1711,              0.0025242,              0.0025242,              0.0025242
                     39,                0.01345,                 1.0787,                 1.1916,                0.55426,                0.45326,                0.47598,                0.28517,                0.01274,                 1.0057,                 1.1691,              0.0025054,              0.0025054,              0.0025054
                     40,                0.01346,                 1.0731,                 1.1906,                0.54928,                0.44864,                0.47131,                0.28496,                0.01274,                 1.0091,                 1.1677,              0.0024866,              0.0024866,              0.0024866
                     41,                0.01341,                 1.0766,                 1.1933,                0.55819,                0.44631,                0.47292,                0.28608,                0.01272,                  1.005,                 1.1698,              0.0024678,              0.0024678,              0.0024678
                     42,                0.01347,                 1.0731,                 1.1907,                0.54616,                0.45426,                0.47454,                0.28704,                0.01269,                 1.0021,                 1.1652,              0.0024491,              0.0024491,              0.0024491
                     43,                0.01341,                  1.071,                 1.1943,                 0.5486,                0.45993,                0.47773,                0.28841,                0.01268,                0.99782,                 1.1651,              0.0024303,              0.0024303,              0.0024303
                     44,                0.01337,                 1.0674,                 1.1916,                0.54147,                 0.4615,                0.47667,                0.28765,                0.01267,                0.99839,                 1.1637,              0.0024115,              0.0024115,              0.0024115
